TimeBin,eGreedy0.1,EnsembleRandomUpdateAll,eAnnealing,EXP30.5,EnsembleEAnnealingUpdateAll,Softmax0.1,Naive3,UCB1,Random,
1400,0.0757574206007124,0.0637842488662234,0.0774690659778733,0.045182770034796,0.0761980926722522,0.0464962317950333,0.0722373037442748,0.0509975586742577,0.0366772761235947,
1410,0.0760757872650809,0.0638461034364989,0.0775535260230567,0.0451912235639667,0.076271842953181,0.046621554225153,0.0725315203840736,0.0509696526878858,0.0366997848217747,
1420,0.076206194748525,0.0637621547148177,0.0775312371939626,0.0452151416571463,0.0763550933188012,0.046752293220603,0.0724714888587452,0.0510043311438232,0.0367129077123442,
1430,0.0760065752742172,0.0638207908995959,0.0776315694067726,0.0452112928591834,0.0764913839573364,0.0462817151150761,0.0726185988866471,0.0510186567437439,0.0367451033240769,
1440,0.0760013089359117,0.0637777639413221,0.0776987910779317,0.0452330362581031,0.0765942232988955,0.0467933688022717,0.0729968922605237,0.051049448374439,0.0367810385251075,
1450,0.0759864828671191,0.063771909617067,0.0776582452873347,0.0452353000240491,0.0766302721530478,0.0465714611268836,0.0729685479946729,0.0510693856912785,0.0368196682645937,
1460,0.0759948476358307,0.0638683551381267,0.0777769884308457,0.0452445929798384,0.0767942156491305,0.0467521578098402,0.0732647566569608,0.0510608949570886,0.0368660343327305,
1470,0.076159071985359,0.0638153441519061,0.0777541516188542,0.0452162967790596,0.0768538291932085,0.0448780241240426,0.0732661916430655,0.0510611173877137,0.0369016562756174,
1480,0.0763245056538642,0.0638790869010375,0.0777939688602938,0.0452560712103688,0.0769897569068558,0.0469897860324643,0.0735827702435675,0.0510609900475155,0.0369359019136456,
1490,0.0766456105472294,0.063904305318363,0.0778291245919503,0.0452557138811741,0.0770386248382885,0.0468872641072511,0.0734851776417071,0.0510449568355793,0.0369618155856788,
1500,0.0762865510986971,0.0638582357714376,0.0778652359542647,0.0452692063086057,0.0771872141307911,0.0471695312623867,0.0737706640344417,0.0510194078750365,0.0369990259488114,
1510,0.0765086020375734,0.0640695130083314,0.0778596025898632,0.0453016614297414,0.0772102569823954,0.0467393835753303,0.0739098474068121,0.0509647430313848,0.0370115741271278,
1520,0.0763065948221902,0.0639418822311919,0.0778848503780465,0.0452998624985673,0.0772399107557256,0.0490485668571963,0.0741540671031396,0.0509123738070203,0.0370420045980318,
1530,0.0763792043032687,0.0640298175390884,0.0778242730482678,0.0453316363580165,0.0771983306604602,0.046953390478779,0.0741384807976477,0.0508667723265095,0.037072338013866,
1540,0.0764827129682,0.0639263974739468,0.0777849138805728,0.0452902815549893,0.0772684551989506,0.0467255379027296,0.0743590993659115,0.0508397669287216,0.0371072328507093,
1550,0.0768631487053088,0.0639673696266517,0.0778039891475456,0.0453114295166454,0.0772704699586756,0.046624253873969,0.0744309990922613,0.0508056024809294,0.0371224820356209,
1560,0.0765780218074038,0.0639783478988148,0.0777678727569248,0.045279394365986,0.0773402600622136,0.046738225943527,0.0746261656485874,0.0507714506780429,0.0371595300130809,
1570,0.0765654400255487,0.0639600189565217,0.0778551963724069,0.0452810296619482,0.0773621826499219,0.0466631579819587,0.0745287741109951,0.0507564928913704,0.0371858083263997,
1580,0.0765556548556366,0.0641120781435163,0.0785850094007231,0.0452864818681428,0.0774056843552539,0.0467870174848741,0.0749558249307388,0.0507733955418272,0.037215136516071,
1590,0.0765885623117084,0.0640196304094078,0.0788592494906641,0.0452642637514153,0.0773957875694593,0.0465882126535646,0.0749658035194106,0.0508151394642463,0.0372379634719757,
1600,0.0764595187283476,0.0640923547790547,0.0789335799286196,0.0452692893870111,0.0774442656200596,0.0463924416210554,0.0749945212385534,0.0508825439876462,0.0372405849707236,
1610,0.0766269177430827,0.0640035855441854,0.0788927081995895,0.0453352024937827,0.0774791086093243,0.0464036328002992,0.0751587806474691,0.0509444550393889,0.0372537383696901,
1620,0.0767918693957595,0.0641613896279901,0.0789125412208222,0.0452785980873556,0.0774663029232442,0.046367071864446,0.0752766352911922,0.0509816180649601,0.0372822161574351,
1630,0.0767131687337292,0.0641067309132394,0.0790822411584713,0.0452574441569497,0.077503658318297,0.0464157067542375,0.0753493288922434,0.051035210423135,0.037303366084468,
1640,0.0768635006227348,0.0641522437062235,0.0790030853401187,0.0452974515811692,0.0775337423289666,0.0465250757121042,0.0756034491023952,0.0510523185959511,0.0372949985602824,
1650,0.0767924646788191,0.0640683846964026,0.0790527082729411,0.0453040914514074,0.0775209125491777,0.0464941017159678,0.0758122842088455,0.051021482888825,0.0373046804338581,
1660,0.0769000040641505,0.0640823074250423,0.079080851952927,0.0453057087054526,0.077598494439079,0.0462964096125076,0.0758321592412122,0.0510945154789895,0.0373118556958056,
1670,0.0769285534075821,0.064053991652868,0.0791026499673798,0.0453390399433761,0.077544554050031,0.0465598890810716,0.0759057475207961,0.0511385877891459,0.0373074482198488,
1680,0.0769484236506461,0.0640816771435937,0.0791146932579517,0.0453202382427896,0.0776062545849629,0.0464068581100808,0.0762258614133269,0.0512056698954053,0.0373007796299412,
1690,0.0769790043545048,0.064053446748506,0.0791372700278106,0.0453413338890885,0.0776340105358617,0.0464566059295477,0.0761563684365222,0.0512965780902546,0.0372896054160954,
1700,0.0770079719564495,0.0641375827563921,0.079084510187,0.0453364934260374,0.0776791040594689,0.0464400243628796,0.0763905618723224,0.0513255523039866,0.0372792111229066,
1710,0.0770592374880317,0.0640925303946322,0.0788655766314966,0.0453562960653695,0.0776587374716462,0.0464712844053749,0.0765086063841727,0.0513756196086235,0.0372951085814095,
1720,0.0771493192053195,0.0641123419372474,0.0792203949526151,0.0453562397521768,0.0776877713415472,0.0463905231395719,0.0765546389417058,0.051444096648292,0.0373000551725016,
1730,0.0772331667249258,0.0642235529171861,0.0791413844165861,0.0453883645854008,0.0776924301503,0.0465125478203172,0.0766483852363373,0.0514559703265207,0.0373012362275802,
1740,0.0773733417398215,0.0641578182484284,0.0790083892778646,0.0453938956399411,0.0777701879116419,0.0465706991967451,0.0768243316428586,0.0515003036125768,0.0373220591942324,
1750,0.077507109194389,0.0641325070056408,0.0790025384905042,0.0454219283796082,0.0777465691637594,0.0463240812738074,0.0768474955878028,0.0515536902257096,0.0373240035478992,
1760,0.0776516629567018,0.0641695900713446,0.0788768562771698,0.0454355209869282,0.0778269595923577,0.0466846712873515,0.0770296295870953,0.0516037558091068,0.0373409894655393,
1770,0.0777360167203319,0.0640774143773843,0.0788541587208793,0.0454487426876832,0.0778426792309071,0.0464225662464338,0.0769953258652037,0.0516423631530879,0.0373425197914483,
1780,0.0778592992397472,0.064114883664397,0.0788595727552266,0.0454906168673227,0.0778624518472515,0.0464624188142,0.0772523002252019,0.0516960915460204,0.0373540779749441,
1790,0.0780047068804486,0.0641971845015302,0.0787847939419908,0.0455007823749296,0.077901315144723,0.0464377506141251,0.077252689393984,0.0517306031055534,0.0373475559826773,
1800,0.0780985708757188,0.0641593705770277,0.0788767167316484,0.0455210554498706,0.0779068196861723,0.0464356362820628,0.0773303144379454,0.0517667025539289,0.0373470715954234,
1810,0.0783584590646856,0.0642025158485406,0.0790264476997208,0.0455829277748479,0.0779077613410989,0.0466786464296615,0.0775074250959991,0.0518021626065133,0.0373494809127617,
1820,0.0785446238614346,0.0642489040212568,0.0788938785237604,0.0456021285118138,0.0779956954635511,0.0464353759929124,0.0775325317586472,0.051804106982162,0.0373239617830446,
1830,0.078742936371719,0.06410616364545,0.0789215185734852,0.0456412940717647,0.077974724753553,0.0465832724963113,0.0775733705246203,0.0518217789715618,0.037299847510954,
1840,0.0789424288633038,0.0642298864687051,0.0789141234461362,0.0456604007206012,0.0780124490646333,0.0466447366887276,0.0776747033068588,0.05180957678655,0.0373137024317714,
1850,0.0791307232638931,0.0641042640601596,0.0789668772430343,0.0456810491913841,0.078017534824473,0.0467496886521479,0.0776613009380626,0.0518111814991583,0.0373308239045608,
1860,0.0793959768430438,0.0642232997338527,0.0789967062600772,0.0456953961562382,0.0780153315852085,0.0467131128300362,0.0777167351453376,0.0518150848047697,0.0372581239986234,
1870,0.0795397665197687,0.064081290239067,0.0790666502353221,0.0457278620105116,0.0779790152057117,0.0466954662958871,0.0777744597777503,0.0518077994274708,0.0371771231101807,
1880,0.0796349485949704,0.0641307484036427,0.0791520463365129,0.0457341043387975,0.0780038262827449,0.0468943859287984,0.077831468128506,0.0518101012669069,0.0372360920281018,
1890,0.0799004502455039,0.0641026614654817,0.0792047948725415,0.0457650683326625,0.0780081091578223,0.0468198437256543,0.0778050911248733,0.0518057800617315,0.0373078881963882,
1900,0.0801695458181896,0.0639862295710722,0.0792308436917102,0.0457806410421088,0.0780379990778643,0.0470946454212083,0.0778875374912467,0.0518212117041252,0.0371994433619088,
1910,0.080347371959761,0.0640322136427551,0.0793164221865674,0.0458029585015434,0.0780353326569206,0.047132533694246,0.0778771602904683,0.0519164812170151,0.0371912959267469,
1920,0.0804910573280931,0.0640193891454542,0.079478839616434,0.045843143068182,0.0780232869313826,0.0474088648697408,0.0778641149748395,0.0522888515677534,0.0371838949756239,
1930,0.0807241219668363,0.0639583165423614,0.0796001921027269,0.0458610102091341,0.0780455927577292,0.0473006616026034,0.0779262907256648,0.0525205371852754,0.0371827706255431,
1940,0.0809233303922218,0.0639027026158562,0.0797886833931726,0.0458875493991768,0.0780549626475103,0.0474093432702393,0.0780182072825209,0.0527635661033897,0.037184509438393,
1950,0.0810568655920066,0.063938879033501,0.0799060385301418,0.0459024338200623,0.0780986418274142,0.0475065902667632,0.078082352834309,0.052753283198826,0.0371884438824148,
1960,0.0812142323730586,0.0639315397756957,0.0802566346028765,0.0459275347324485,0.0780307432865065,0.047640560454054,0.07807454243095,0.0529480144156924,0.0371848453083578,
1970,0.0813964801571394,0.0638831110297772,0.0803148846695657,0.0459451681756069,0.0781512847133954,0.0475274653116279,0.0781169426100931,0.0530518523143995,0.0371592004737352,
1980,0.0815913361038829,0.0639214888156907,0.0806642581142818,0.0459661420834289,0.0781163838364763,0.0476840509649799,0.0780972984966931,0.0531079435889877,0.0372158596544068,
1990,0.0817892952544058,0.0638749663811596,0.0808388816478536,0.0459938834667785,0.0780470367796573,0.0475829666411512,0.078113453525896,0.0530262734230766,0.0372291295517632,
2000,0.0818657214286106,0.0639294862910031,0.0811195908254963,0.0460083348663075,0.0781284630395992,0.0475817517692869,0.0781612938929825,0.0530965362823451,,
2010,0.082089024212153,0.0638977492061526,0.0811615493786286,0.0460304761061354,0.0781577153478975,0.0476781805750791,0.0782432551183477,0.0530533961014586,,
2020,0.0822512546965239,0.0638789020477234,0.0813582887013994,0.0460491539036803,0.078127488793436,0.0475445448166652,0.0782517590731083,0.0531426444167292,,
2030,0.0823838248223574,0.0639276379296684,0.0815217111959362,0.0460701872400905,0.078164094451693,0.0476371024955988,0.0782716070217986,0.0531582157037394,,
2040,0.0825000791054149,0.0638908527140561,0.0818388317586064,0.0460835429798624,0.0781080591979354,0.047643772273262,0.0783307826057592,0.0531518552471774,,
2050,0.0826461839492593,0.0639436673415418,0.0820251711537433,0.0460952155939504,0.0781590984869792,0.0477280636907052,0.078373699978447,0.0532503304370825,,
2060,0.0826982162002432,0.0639296885241747,0.082328832074413,0.0461028697277275,0.078145166753039,0.0478211633965641,0.0783795141843229,0.0532230797484007,,
2070,0.0828559244510806,0.0638944342601701,0.0825039075508057,0.0461235487307319,0.078179424793325,0.0478064516719172,0.0783960171944984,0.0532659651150266,,
2080,0.0829989547721416,0.0640137827002979,0.0826724544450949,0.0461194754106,0.0781189422789034,0.0479243950679007,0.0783749109772613,0.0533285375881367,,
2090,0.0830734984978706,0.0638304553170319,0.0830387919274073,0.046189991049396,0.0782270402951973,0.0478791458805888,0.0784916221833184,0.0532801142511528,,
2100,0.0832495842800081,0.0639789202867525,0.0830841784330963,0.0462588382813241,0.0782040771079956,0.0481091292640408,0.078496625163125,0.0533427388462942,,
2110,0.0832448305105165,0.0639862992040725,0.083320057442176,0.04633670424601,0.0781825380901302,0.0483648375254516,0.0785187124830927,0.0533554095054311,,
2120,0.0834009226551102,0.064071152875682,0.0833698688297121,0.0464137888732028,0.0780874589231767,0.0482272152729254,0.0785349610533682,0.0534289070421043,,
2130,0.0834471127088274,0.0640190455190227,0.0836945135055483,0.0464636898175527,0.0782669704415102,0.0486451272807683,0.0785771062445355,0.0534441086683143,,
2140,0.0836003351625094,0.06403926443375,0.0837694649599686,0.0465478616249894,0.0781681726023804,0.0486682567101812,0.0786009076169304,0.0534537509748611,,
2150,0.0836348786394852,0.0640811571455578,0.0839404375091368,0.0466148359144158,0.0781634718884871,0.0488942685319215,0.0786736297072779,0.0534515578853184,,
2160,0.0837190940496296,0.0641295103307625,0.0841339886764048,0.0466833183059358,0.0783121609471789,0.0489289646576204,0.0786519179634915,0.053452062727718,,
2170,0.0837233703787551,0.0640413039270136,0.0841753923564767,0.0467985818757049,0.0781904130466594,0.0490057117948822,0.0786969174459114,0.0534037415066436,,
2180,0.0838235469506175,0.064061339571777,0.0843717080239266,0.0468998647544485,0.0781903978170451,0.0490899765337987,0.0787541285769242,0.0533830025814842,,
2190,0.0839226449003434,0.0641072133202859,0.0845717376458942,0.0469747458616504,0.0781527431253889,0.0492945489868854,0.0787978445296712,0.0533257770281802,,
2200,0.0840050569051771,0.0642038840352868,0.0846113884130805,0.0470345853563394,0.0781706013195874,0.0490596245621629,0.0788194797571172,0.0532741988837262,,
2210,0.0840386669368466,0.0642822402289879,0.0846420001183092,0.0470993225334959,0.0780871075859194,0.0492712350195982,0.0788908327568582,0.0532538278473273,,
2220,0.0841186671645977,0.0642116952355775,0.08483270630255,0.0471311256771222,0.0781550119848133,0.0492981795876743,0.0788661722704735,0.0532239295116564,,
2230,0.0841606592544815,0.0642710974506523,0.0849357795556109,0.0471890882320324,0.0781182719733355,0.0491258884319776,0.0788996046628491,0.0532318504778098,,
2240,0.084196462818351,0.064394706243907,0.0850044296602172,0.0472322160774649,0.0781748817650569,0.0492541582483648,0.0789009071524124,0.0532475692265546,,
2250,0.0842587122180484,0.0643410932368782,0.0851316204722177,0.0473252232914598,0.0781219561317746,0.0491699384711675,0.0789254566719462,0.0532731296101481,,
2260,0.0842891348656368,0.064338112103502,0.0852393791773321,0.0473730161852014,0.0781255874948523,0.0492764288019084,0.0788739965377816,0.0533116107536709,,
2270,0.0843328486598293,0.0642207740833505,0.0854420009428119,0.0474337213808093,0.0781015622439175,0.0494114170548936,0.0788349179923495,0.053347203555425,,
2280,0.0843582996569403,0.064420692867128,0.0855302937155189,0.0475048255535872,0.0781257175238889,0.0492049257172577,0.0789428128055616,0.0533586343774417,,
2290,0.0844227260151559,0.0644761131821878,0.0856265442412826,0.0475402627707466,0.0780336390748542,0.0494178878538284,0.0789238723751066,0.0533538377182983,,
2300,0.0844540596483495,0.0643589119548687,0.0857352154896,0.0476074053190247,0.0781655834807019,0.0493496906714697,0.0789559959093781,0.0533737678052394,,
2310,0.0845323415336277,0.0643506454517045,0.0858053209769354,0.0477017189633617,0.0780578954080865,0.049241431681512,0.0789947641658382,0.0533866185803696,,
2320,0.0845370967029212,0.0644910448894327,0.0859026001829273,0.0477657722252538,0.0780880926880109,0.0493974447537902,0.0789798725853907,0.0534038727648663,,
2330,0.0846068115238284,0.0644579928192264,0.0859557603483667,0.0478347017605046,0.0780862166809942,0.0493072770513175,0.0789813747690982,0.0534355103346436,,
2340,0.0845854146653864,0.0644485516366748,0.0861433305578227,0.0479050315301991,0.0780734287424336,0.0495803481913857,0.0789368050457101,0.0534990470190728,,
2350,0.0846377672567436,0.0644150626521125,0.086186420541348,0.0479208827243748,0.0781105023482509,0.0495379863575206,0.0789026203673609,0.0535566921191963,,
2360,0.0846580126403897,0.064407438738268,0.0862811970055683,0.0480144384874898,0.0781008032282054,0.0493794760807364,0.0789806929094961,0.0536547127106883,,
2370,0.0846423248926439,0.064427212568833,0.0862553583598327,0.0479942962648369,0.0781962530710632,0.0496037163282813,0.0790224084018144,0.0537767990233611,,
2380,0.084644479493279,0.0644471946540079,0.0863560123006372,0.0480859899753938,0.0781694483895685,0.0495211554245143,0.079035878478423,0.0538321014285677,,
2390,0.0846678780220873,0.0645612432638233,0.0864257359011756,0.0480953355674226,0.0781984416545202,0.0497186860691236,0.0790053711986952,0.053974355851808,,
2400,0.0846700057064572,0.0645386189222698,0.0864717852418638,0.0481193527342191,0.0782229152143264,0.0493632978483229,0.0790263335504614,0.0540934322915772,,
2410,0.0846706466324605,0.0648783709485699,0.086536513207168,0.0481636030821429,0.0781765268245028,0.0497601981549319,0.0790294443785888,0.0542237865704666,,
2420,0.0846446668354496,0.0647646920437914,0.0865636293435723,0.048199918756395,0.0781972811786768,0.0496494484199482,0.0789778116910798,0.0543962096169567,,
2430,0.0846596538567344,0.0653280349738877,0.0867297748055215,0.0482529316205731,0.0782905216035403,0.0495008790209189,0.0789920175836643,0.0545327966248175,,
2440,0.08466627651132,0.0648979636098121,0.0867196782112928,0.0482977275433482,0.0782911372406702,0.0497006681535509,0.079041195732645,0.054708002044746,,
2450,0.084583350729931,0.0653861936545864,0.0867391047172,0.0483077602335758,0.0783063036086027,0.0496652193970165,0.0789856254090532,0.0548080503066679,,
2460,0.0846578324112381,0.0649273330879373,0.0868450422215384,0.0483498974685813,0.0782749622888486,0.0495103065332348,0.078981386183711,0.0548575993444226,,
2470,0.0845863602826483,0.0646890046511984,0.0868768229186154,0.0483782612330187,0.0783547533604133,0.0496853830411314,0.0790166143856134,0.0550259115166013,,
2480,0.0846180412194071,0.0650498899860897,0.0869454206151518,0.0483631396885425,0.0783916106336446,0.0496810822718168,0.0790157265106283,0.0551001196741391,,
2490,0.0845449445063695,0.0651165708287992,0.0869773088315904,0.048398438612192,0.0783866392617664,0.0494375183054175,0.0789964571558793,0.0551842820983618,,
2500,0.0844977114364509,0.065074318353699,0.0869744818958233,0.0484085163106135,0.0784102872324868,0.0495918854424518,0.0789768719323109,0.0552933223121769,,
2510,0.0844981716356112,0.0653146211106336,0.0870199174992075,0.0484220753190708,0.0784411575731593,0.0495189813350222,0.078942722249398,0.0552973300377955,,
2520,0.0844111413306358,0.0651698018868657,0.0871281291559203,0.0484231115689818,0.0785337234757095,0.0493989344721337,0.0789490801800125,0.0554210086601362,,
2530,0.0843420489423076,0.0652286661085381,0.0871125410727838,0.0484064910158444,0.0785582744030017,0.0495462566616574,0.078926001781285,0.0555912110200623,,
2540,0.0843013619630268,0.0658163774235612,0.0871324939407101,0.0484400007942651,0.0785873275733242,0.0494859449916672,0.0789175030756549,0.0556928513667201,,
2550,0.0842490102764411,0.0654386346862118,0.087146159261643,0.0484248247301314,0.0785699838344052,0.0495864593168665,0.0789939044987899,0.0558477996077768,,
2560,0.0842126462656647,0.0653623690502069,0.0872096652511443,0.0484275267175954,0.0786104734543617,0.0495362736296198,0.0789544390768489,0.0558671595027098,,
2570,0.0839903340788208,0.065361404375611,0.0872057075650318,0.0484430088077243,0.0786037333808652,0.0495675062019508,0.0789016683191546,0.0559784110830934,,
2580,0.0842352324795232,0.0653467772875145,0.0872944412293384,0.0484233898589634,0.0786797170800984,0.049417456041691,0.0789721830354843,0.056020332251301,,
2590,0.0843380690621697,0.0653914288293826,0.0872448332862081,0.0484302888686584,0.0787305466343275,0.0494845320390864,0.0788849353203525,0.0560523682364972,,
2600,0.0842139905631849,0.0654165444253918,0.0872603951885309,0.0484571078824423,0.0787944448693466,0.0493265869342725,0.0789689490384773,0.0561796400929722,,
2610,0.0841801583823882,0.0652240530723846,0.0872979186664843,0.0484604528284084,0.0787768705519572,0.0491852273966588,0.0788814142945,0.0562926580597476,,
2620,0.0842906707323655,0.065355520317323,0.0873441776996973,0.0484709885168081,0.0788368891551063,0.0491691536386573,0.0789555243574012,0.0563883533803402,,
2630,0.0843770580898467,0.0652854353249979,0.087367185839991,0.0484745122626489,0.0787872431610417,0.0492603875583371,0.078984752721193,0.0563869990749137,,
2640,0.0843578501781427,0.0653749475851143,0.0873587554839701,0.0484665271257387,0.0789105438657153,0.0492353698071519,0.078892981954576,0.0564459713151088,,
2650,0.0842365985467891,0.0652633189271444,0.0873300831286128,0.0484710214018679,0.0789347865240113,0.0490631682662451,0.0789736381227612,0.0564974345190751,,
2660,0.0841820741616546,0.0653792183725683,0.08739559368512,0.0484915998996249,0.0789010228941941,0.0490337066541945,0.0789328858748414,0.0565082617273922,,
2670,0.0840659712914976,0.0659823244562718,0.0873725379940083,0.0484969965645303,0.0789107646461921,0.0498777882814887,0.0789019091714247,0.0565407165871,,
2680,0.0839535036371716,0.0654284627035093,0.0873328750601652,0.0484806108455074,0.0789219265529638,0.0502242593578977,0.078864573034125,0.0565511254654818,,
2690,0.0840042271629681,0.0655173381092745,0.0873478257041446,0.0484684392461492,0.0789957634393302,0.0498765734537925,0.0789175684515645,0.0565715731722746,,
2700,0.0841344692269751,0.0653553472674,0.0872964105663758,0.0484718593075263,0.0790160558539034,0.0496373542176516,0.0788462155422773,0.05656225123971,,
2710,0.0841301118373667,0.0654126802200408,0.0873021506726342,0.048449699333863,0.078951113186959,0.0502909384334699,0.0788153278093553,0.0565489529296193,,
2720,0.0840098583761058,0.0654295826441154,0.0872695328837477,0.0484321782773663,0.0790126240877419,0.0504429429199199,0.0787993693661506,0.0565596266915964,,
2730,0.0839913558706353,0.0654160705543514,0.0872212963267561,0.0484125412232187,0.0790169271872942,0.0501992763316102,0.0788004600285902,0.0565475437818582,,
2740,0.0838348010740086,0.0653561184565686,0.0871883356593702,0.0483938446964689,0.07903556988354,0.0499106330833732,0.0787215676954063,0.0565381389096153,,
2750,0.0838912663902013,0.0654834776557164,0.0871149010687265,0.0484192507802762,0.0790019404270352,0.0485660081204228,0.0787644215667797,0.0565207305789315,,
2760,0.0839523401607261,0.0655373387741718,0.0870696294808865,0.0483364758557037,0.0789923699382521,0.0502059453499012,0.0787459340940141,0.056519431105166,,
2770,0.0839163987495572,0.0654870857162673,0.0870720918927095,0.0482528578301831,0.0790694199767705,0.0502736179194345,0.0787353130193412,0.0565040409932633,,
2780,0.0838398943201403,0.0655420322603214,0.0869930359158946,0.0484145523958554,0.0790650163409382,0.0492139080313474,0.0786750146512567,0.0564933881788517,,
2790,0.0838183722108178,0.0655050389903102,0.0869690108658746,0.0484493014003906,0.0790436293447592,0.0543124848058851,0.0786896774703161,0.0564855970166794,,
2800,0.0836691048044524,0.0654726884737514,0.0869393284714137,0.0484584743739181,0.0790327034876542,,0.0785147797321162,0.0564911826428826,,
2810,0.0838541922932028,0.0654862736587182,0.08691249488965,0.0484413838442569,0.079012464749475,,0.0786133408991785,0.056487364084886,,
2820,0.0837896390863114,0.0654960898384181,0.086887178057347,0.0483858862753456,0.0789665744371486,,0.0785291912952663,0.0564946959916973,,
2830,0.0837198401981027,0.0654943484361655,0.0868166474487366,0.0485071698129236,0.0789826767842068,,0.0784854113046372,0.0565047019140537,,
2840,0.0835394584839164,0.0654376679237682,0.0867637608302673,0.0485510978584195,0.078988491823794,0.048632351228592,0.0784871473629688,0.0565080995631322,,
2850,0.0834668253519756,0.0654862622690632,0.0867623293102061,0.048540946833215,0.0790255998724514,0.0485604596647961,0.0785020358071986,0.056527018742657,,
2860,0.0835301506191247,0.0655139582230691,0.0866387663574528,0.0485106357971833,0.0795179256962889,,0.0784824841846937,0.0565295890162625,,
2870,0.0834705484864832,0.0655313418630469,0.0866232631248769,0.0485691564407916,0.0791300131595423,,0.0783179626363375,0.0565478159593639,,
2880,0.0833477444845735,0.0654489236078946,0.0865213364369164,0.0485879095033242,0.0798177036251959,,0.0784427838990603,0.0565559635803046,,
2890,0.0833076603238447,0.0655841005498675,0.0864464178892769,0.0485847079581031,0.0795394232996444,,0.0782730131670896,0.0565632591280741,,
2900,0.0833823097534193,0.0655720253528464,0.0864563107841186,0.0485913269104779,0.0799593486918372,,0.0783683225689229,0.0565568767255901,,
